Transaction_ID,Date,Year,Quarter,Month,Region,State,Product_Category,Product,Sales_Channel,Units_Sold,Unit_Price,Discount_Percent,Gross_Sales,Revenue,Cost,Profit,Profit_Margin_Percent,Marketing_Spend,Shipping_Cost,Returned_Units
TXN104648,01 February 2023,2023,Q1,February,West,Maharashtra,Electronics,Smartphone,Distributor,170,28776.21,768.00%,4891955.70,4516336.91,947966.90,3568370.01,7901.00%,45163.37,102506.63,8
TXN104649,01 February 2023,2023,Q1,February,West,Maharashtra,Electronics,Smartphone,Online,155,30172.54,802.00%,4676743.70,4301883.69,860376.74,3441506.96,8000.00%,219856.76,56831.10,1
TXN104650,01 February 2023,2023,Q1,February,West,Maharashtra,Electronics,Smartphone,Retail,124,28498.25,748.00%,3533783.00,3269368.61,653873.72,2615494.89,8000.00%,100923.96,51774.51,2
TXN104651,01 February 2023,2023,Q1,February,West,Rajasthan,Electronics,Tablet,Distributor,156,24272.41,549.00%,3786495.96,3578545.60,883955.47,2694590.13,7530.00%,62076.89,61286.86,5
TXN104652,01 February 2023,2023,Q1,February,West,Gujarat,Electronics,Tablet,Online,151,24300.98,803.00%,3669447.98,3374888.01,797617.68,2577270.33,7637.00%,224287.07,79902.33,2
TXN104653,01 February 2023,2023,Q1,February,West,Rajasthan,Electronics,Tablet,Retail,124,24693.40,458.00%,3061981.60,2921715.68,670179.27,2251536.41,7706.00%,129499.55,41377.50,3
TXN104654,01 February 2023,2023,Q1,February,West,Gujarat,Furniture,Bookshelf,Distributor,109,15796.73,328.00%,1721843.57,1665316.01,704777.35,960538.66,5768.00%,31799.04,29270.53,4
TXN104655,01 February 2023,2023,Q1,February,West,Gujarat,Furniture,Bookshelf,Online,113,16098.12,663.00%,1819087.56,1698455.75,690288.70,1008167.05,5936.00%,85067.00,40464.93,1
TXN104656,01 February 2023,2023,Q1,February,West,Maharashtra,Furniture,Bookshelf,Retail,102,15983.35,770.00%,1630301.70,1504834.16,636497.50,868336.66,5770.00%,52287.33,30166.00,2
TXN104657,01 February 2023,2023,Q1,February,West,Gujarat,Furniture,Desk,Distributor,128,18950.65,678.00%,2425683.20,2261178.93,965107.32,1296071.61,5732.00%,63365.67,59054.85,0
TXN104658,01 February 2023,2023,Q1,February,West,Gujarat,Furniture,Desk,Online,126,18953.26,678.00%,2388110.76,2226288.58,924410.97,1301877.61,5848.00%,123465.89,30753.48,2
TXN104659,01 February 2023,2023,Q1,February,West,Gujarat,Furniture,Desk,Retail,100,19110.96,821.00%,1911096.00,1754274.37,757426.38,996848.00,5682.00%,60974.66,36734.45,3
TXN104660,01 February 2023,2023,Q1,February,West,Gujarat,Furniture,Office Chair,Distributor,112,12671.50,100.00%,1419208.00,1405015.92,556481.93,848533.99,6039.00%,42250.47,25860.32,2
TXN104661,01 February 2023,2023,Q1,February,West,Rajasthan,Furniture,Office Chair,Online,126,12261.97,1102.00%,1545008.22,1374768.99,494457.68,880311.31,6403.00%,78359.43,32976.96,3
TXN104662,01 February 2023,2023,Q1,February,West,Gujarat,Furniture,Office Chair,Retail,90,12515.11,531.00%,1126359.90,1066505.43,423616.43,642889.00,6028.00%,26166.29,14294.18,2
TXN104663,01 February 2023,2023,Q1,February,West,Rajasthan,Home Appliances,Air Conditioner,Distributor,97,54460.48,621.00%,5282666.56,4954623.95,1419018.56,3535605.39,7136.00%,94457.43,66024.03,1
TXN104664,01 February 2023,2023,Q1,February,West,Gujarat,Home Appliances,Air Conditioner,Online,97,53886.45,608.00%,5226985.65,4909193.83,1319066.61,3590127.22,7313.00%,300922.81,90730.16,1
TXN104665,01 February 2023,2023,Q1,February,West,Rajasthan,Home Appliances,Air Conditioner,Retail,66,54420.50,401.00%,3591753.00,3447686.11,1043922.64,2403763.47,6972.00%,131306.50,80991.50,2
TXN104666,01 February 2023,2023,Q1,February,West,Rajasthan,Home Appliances,Refrigerator,Distributor,104,50419.96,592.00%,5243675.84,4933087.15,1076929.80,3856157.35,7817.00%,85076.69,60362.31,2
TXN104667,01 February 2023,2023,Q1,February,West,Maharashtra,Home Appliances,Refrigerator,Online,110,49194.87,706.00%,5411435.70,5029251.31,1287051.12,3742200.19,7441.00%,294152.80,127250.55,2
TXN104668,01 February 2023,2023,Q1,February,West,Gujarat,Home Appliances,Refrigerator,Retail,73,49730.17,538.00%,3630302.41,3435029.47,687005.89,2748023.58,8000.00%,146691.77,69030.57,2
TXN104669,01 February 2023,2023,Q1,February,West,Gujarat,Home Appliances,Washing Machine,Distributor,113,45107.79,742.00%,5097180.27,4718761.69,1267638.38,3451123.31,7314.00%,94181.92,64803.23,2
TXN104670,01 February 2023,2023,Q1,February,West,Gujarat,Home Appliances,Washing Machine,Online,97,45144.87,808.00%,4379052.39,4025049.04,919777.40,3105271.64,7715.00%,160197.41,92015.23,3
TXN104671,01 February 2023,2023,Q1,February,West,Gujarat,Home Appliances,Washing Machine,Retail,74,44603.89,727.00%,3300687.86,3060585.56,756286.18,2304299.38,7529.00%,90536.14,49243.72,2
TXN104672,01 February 2023,2023,Q1,February,West,Maharashtra,Office Supplies,Keyboard,Distributor,239,2532.31,513.00%,605222.09,574172.27,289221.34,284950.93,4963.00%,13203.36,7916.86,7
TXN104673,01 February 2023,2023,Q1,February,West,Maharashtra,Office Supplies,Keyboard,Online,221,2607.04,783.00%,576155.84,531047.02,282177.58,248869.44,4686.00%,32529.36,8347.27,8
TXN104674,01 February 2023,2023,Q1,February,West,Rajasthan,Office Supplies,Keyboard,Retail,181,2689.51,335.00%,486801.31,470489.69,207045.85,263443.83,5599.00%,18405.92,7345.79,4
TXN104675,01 February 2023,2023,Q1,February,West,Rajasthan,Office Supplies,Monitor,Distributor,187,22514.10,588.00%,4210136.70,3962743.42,1210918.76,2751824.66,6944.00%,41944.09,100315.14,3
TXN104676,01 February 2023,2023,Q1,February,West,Maharashtra,Office Supplies,Monitor,Online,229,22334.27,963.00%,5114547.83,4622133.78,1219555.60,3402578.18,7361.00%,245093.35,79436.08,4
TXN104677,01 February 2023,2023,Q1,February,West,Gujarat,Office Supplies,Monitor,Retail,167,22023.51,780.00%,3677926.17,3390889.61,1037633.23,2353256.38,6940.00%,110684.82,66942.88,5
TXN104678,01 February 2023,2023,Q1,February,West,Rajasthan,Office Supplies,Printer,Distributor,211,16316.25,278.00%,3442728.75,3346868.03,964928.98,2381939.05,7117.00%,52906.63,51179.21,3
TXN104679,01 February 2023,2023,Q1,February,West,Rajasthan,Office Supplies,Printer,Online,209,16764.41,1129.00%,3503761.69,3108244.21,1012578.36,2095665.85,6742.00%,192891.82,63157.37,3
TXN104680,01 February 2023,2023,Q1,February,West,Gujarat,Office Supplies,Printer,Retail,184,15991.56,517.00%,2942447.04,2790350.95,877072.52,1913278.43,6857.00%,130129.75,43738.11,1
TXN104681,01 March 2023,2023,Q1,March,East,West Bengal,Accessories,Headphones,Distributor,286,4574.38,354.00%,1308272.68,1261923.57,574732.23,687191.35,5446.00%,24546.03,29102.23,6
TXN104682,01 March 2023,2023,Q1,March,East,West Bengal,Accessories,Headphones,Online,280,4681.03,727.00%,1310688.40,1215454.99,583262.73,632192.26,5201.00%,60893.94,22741.43,5
TXN104683,01 March 2023,2023,Q1,March,East,West Bengal,Accessories,Headphones,Retail,257,4762.78,498.00%,1224034.46,1163074.69,519751.40,643323.29,5531.00%,33613.38,18065.98,4
TXN104684,01 March 2023,2023,Q1,March,East,Bihar,Accessories,Power Bank,Distributor,277,2323.55,354.00%,643623.35,620840.27,319798.96,301041.30,4849.00%,9624.56,12220.63,6
TXN104685,01 March 2023,2023,Q1,March,East,Odisha,Accessories,Power Bank,Online,256,2322.82,723.00%,594641.92,551677.54,258346.59,293330.95,5317.00%,37375.17,8113.70,5
TXN104686,01 March 2023,2023,Q1,March,East,Odisha,Accessories,Power Bank,Retail,201,2290.59,682.00%,460408.59,428996.83,214882.18,214114.65,4991.00%,10058.12,4381.60,3
TXN104687,01 March 2023,2023,Q1,March,East,Bihar,Accessories,Smartwatch,Distributor,258,9073.02,318.00%,2340839.16,2266455.06,851876.29,1414578.78,6241.00%,60060.32,44143.59,4
TXN104688,01 March 2023,2023,Q1,March,East,Bihar,Accessories,Smartwatch,Online,240,8786.47,945.00%,2108752.80,1909490.96,837090.25,1072400.71,5616.00%,105956.52,18868.07,1
TXN104689,01 March 2023,2023,Q1,March,East,West Bengal,Accessories,Smartwatch,Retail,211,9246.70,824.00%,1951053.70,1790377.03,718407.69,1071969.34,5987.00%,43408.96,17822.14,6
TXN104690,01 March 2023,2023,Q1,March,East,Odisha,Electronics,Laptop,Distributor,138,67090.36,374.00%,9258469.68,8912296.23,3117127.16,5795169.07,6502.00%,154263.00,119844.92,4
TXN104691,01 March 2023,2023,Q1,March,East,Odisha,Electronics,Laptop,Online,125,66516.42,975.00%,8314552.50,7503967.50,2214868.36,5289099.13,7048.00%,478096.74,159911.45,3
TXN104692,01 March 2023,2023,Q1,March,East,West Bengal,Electronics,Laptop,Retail,115,65859.11,520.00%,7573797.65,7179592.41,2076054.14,5103538.28,7108.00%,140651.33,153039.81,1
TXN104693,01 March 2023,2023,Q1,March,East,West Bengal,Electronics,Smartphone,Distributor,155,29781.19,432.00%,4616084.45,4416497.43,883299.49,3533197.95,8000.00%,118712.04,107482.94,4
TXN104694,01 March 2023,2023,Q1,March,East,Odisha,Electronics,Smartphone,Online,119,29831.89,1119.00%,3549994.91,3152849.53,708278.07,2444571.47,7754.00%,152551.22,67770.92,1
TXN104695,01 March 2023,2023,Q1,March,East,West Bengal,Electronics,Smartphone,Retail,94,29956.55,664.00%,2815915.70,2629022.04,525804.41,2103217.63,8000.00%,103175.13,24478.17,1
TXN104696,01 March 2023,2023,Q1,March,East,Odisha,Electronics,Tablet,Distributor,99,25042.42,284.00%,2479199.58,2408749.99,613157.27,1795592.72,7454.00%,72584.81,29801.35,4
TXN104697,01 March 2023,2023,Q1,March,East,West Bengal,Electronics,Tablet,Online,114,25230.08,697.00%,2876229.12,2675764.70,813949.17,1861815.54,6958.00%,117939.70,57660.69,2
TXN104698,01 March 2023,2023,Q1,March,East,Odisha,Electronics,Tablet,Retail,101,25296.95,796.00%,2554991.95,2351730.72,476602.99,1875127.73,7973.00%,93142.43,55009.93,3
TXN104699,01 March 2023,2023,Q1,March,East,West Bengal,Furniture,Bookshelf,Distributor,91,15155.82,366.00%,1379179.62,1328661.85,599770.99,728890.85,5486.00%,30724.03,21437.93,3
TXN104700,01 March 2023,2023,Q1,March,East,West Bengal,Furniture,Bookshelf,Online,99,15655.92,500.00%,1549936.08,1472400.48,598951.40,873449.08,5932.00%,67313.38,29811.54,4
TXN104701,01 March 2023,2023,Q1,March,East,Bihar,Furniture,Bookshelf,Retail,76,15868.07,405.00%,1205973.32,1157187.28,473604.32,683582.96,5907.00%,44546.98,17754.39,1
TXN104702,01 March 2023,2023,Q1,March,East,Bihar,Furniture,Desk,Distributor,95,18811.13,458.00%,1787057.35,1705169.57,736811.52,968358.05,5679.00%,40793.67,24017.15,1
TXN104703,01 March 2023,2023,Q1,March,East,Bihar,Furniture,Desk,Online,107,18343.60,627.00%,1962765.20,1839767.70,786138.89,1053628.81,5727.00%,120145.10,29490.54,3
TXN104704,01 March 2023,2023,Q1,March,East,West Bengal,Furniture,Desk,Retail,73,18376.67,279.00%,1341496.91,1304060.02,541040.27,763019.75,5851.00%,37247.78,29986.97,1
TXN104705,01 March 2023,2023,Q1,March,East,West Bengal,Furniture,Office Chair,Distributor,89,13076.48,641.00%,1163806.72,1089207.14,425242.64,663964.50,6096.00%,10892.07,15928.21,2
TXN104706,01 March 2023,2023,Q1,March,East,Bihar,Furniture,Office Chair,Online,92,12647.69,1052.00%,1163587.48,1041156.53,344960.72,696195.81,6687.00%,52650.10,15805.70,2
TXN104707,01 March 2023,2023,Q1,March,East,Bihar,Furniture,Office Chair,Retail,67,12774.02,522.00%,855859.34,811155.94,295823.43,515332.52,6353.00%,21183.48,15228.60,2
TXN104708,01 March 2023,2023,Q1,March,East,Bihar,Home Appliances,Air Conditioner,Distributor,84,54107.78,633.00%,4545053.52,4257380.68,1318209.04,2939171.64,6904.00%,68074.30,44638.56,2
TXN104709,01 March 2023,2023,Q1,March,East,Odisha,Home Appliances,Air Conditioner,Online,86,54371.85,969.00%,4675979.10,4222964.20,1289239.35,2933724.85,6947.00%,248025.41,108214.80,2
TXN104710,01 March 2023,2023,Q1,March,East,Odisha,Home Appliances,Air Conditioner,Retail,55,55803.82,724.00%,3069210.10,2847114.83,920074.24,1927040.59,6768.00%,89043.91,52421.53,1
TXN104711,01 March 2023,2023,Q1,March,East,Odisha,Home Appliances,Refrigerator,Distributor,95,51208.26,280.00%,4864784.70,4728713.97,1029111.61,3699602.36,7824.00%,101782.54,98543.56,1
TXN104712,01 March 2023,2023,Q1,March,East,Bihar,Home Appliances,Refrigerator,Online,76,50318.77,698.00%,3824226.52,3557485.21,877567.41,2679917.79,7533.00%,133751.25,59866.40,2
TXN104713,01 March 2023,2023,Q1,March,East,Odisha,Home Appliances,Refrigerator,Retail,69,50265.20,1002.00%,3468298.80,3120801.41,734658.67,2386142.74,7646.00%,139132.87,45689.63,1
TXN104714,01 March 2023,2023,Q1,March,East,West Bengal,Home Appliances,Washing Machine,Distributor,70,42139.58,178.00%,2949770.60,2897148.63,732702.01,2164446.62,7471.00%,58317.53,65298.42,2
TXN104715,01 March 2023,2023,Q1,March,East,Odisha,Home Appliances,Washing Machine,Online,84,44769.19,1204.00%,3760611.96,3307920.21,972617.44,2335302.77,7060.00%,201467.66,65743.18,2
TXN104716,01 March 2023,2023,Q1,March,East,Odisha,Home Appliances,Washing Machine,Retail,46,44999.80,587.00%,2069990.80,1948534.16,389706.83,1558827.33,8000.00%,86376.31,27513.41,1
TXN104717,01 March 2023,2023,Q1,March,East,West Bengal,Office Supplies,Keyboard,Distributor,135,2655.35,768.00%,358472.25,330940.19,182099.52,148840.67,4498.00%,6577.45,6060.88,2
TXN104718,01 March 2023,2023,Q1,March,East,Bihar,Office Supplies,Keyboard,Online,145,2668.40,635.00%,386918.00,362345.17,177569.41,184775.76,5099.00%,27612.51,6929.59,4
TXN104719,01 March 2023,2023,Q1,March,East,West Bengal,Office Supplies,Keyboard,Retail,138,2636.94,782.00%,363897.72,335431.60,143306.14,192125.46,5728.00%,8150.30,6213.08,3
TXN104720,01 March 2023,2023,Q1,March,East,Odisha,Office Supplies,Monitor,Distributor,191,21889.64,720.00%,4180921.24,3879934.60,1335061.78,2544872.82,6559.00%,71369.19,75054.61,3
TXN104721,01 March 2023,2023,Q1,March,East,West Bengal,Office Supplies,Monitor,Online,172,22971.16,563.00%,3951039.52,3728740.12,955750.33,2772989.79,7437.00%,219435.71,51184.11,5
TXN104722,01 March 2023,2023,Q1,March,East,Odisha,Office Supplies,Monitor,Retail,138,21249.92,699.00%,2932488.96,2727559.61,811931.18,1915628.43,7023.00%,127997.09,70077.54,3
TXN104723,01 March 2023,2023,Q1,March,East,West Bengal,Office Supplies,Printer,Distributor,171,16728.02,163.00%,2860491.42,2813802.65,947954.55,1865848.10,6631.00%,57287.13,56584.75,4
TXN104724,01 March 2023,2023,Q1,March,East,West Bengal,Office Supplies,Printer,Online,185,16528.44,944.00%,3057761.40,2769209.20,876727.19,1892482.01,6834.00%,172427.52,45017.53,2
TXN104725,01 March 2023,2023,Q1,March,East,Odisha,Office Supplies,Printer,Retail,124,17178.94,585.00%,2130188.56,2005553.13,618340.29,1387212.84,6917.00%,62727.42,38544.60,2
TXN104726,01 March 2023,2023,Q1,March,North,Punjab,Accessories,Headphones,Distributor,296,4674.68,789.00%,1383705.28,1274554.09,591495.21,683058.88,5359.00%,35964.50,18858.52,9
TXN104727,01 March 2023,2023,Q1,March,North,Punjab,Accessories,Headphones,Online,268,4647.67,661.00%,1245575.56,1163288.04,531310.79,631977.25,5433.00%,61020.78,18982.88,3
TXN104728,01 March 2023,2023,Q1,March,North,Punjab,Accessories,Headphones,Retail,254,4759.00,408.00%,1208786.00,1159515.46,514119.79,645395.67,5566.00%,42783.75,16785.64,4
TXN104729,01 March 2023,2023,Q1,March,North,Delhi,Accessories,Power Bank,Distributor,328,2263.50,524.00%,742428.00,703520.01,342617.63,360902.37,5130.00%,22537.76,15173.77,7
TXN104730,01 March 2023,2023,Q1,March,North,Delhi,Accessories,Power Bank,Online,324,2255.85,965.00%,730895.40,660346.25,296530.18,363816.07,5509.00%,38917.58,15636.64,8
TXN104731,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Accessories,Power Bank,Retail,249,2411.85,272.00%,600550.65,584227.29,271214.87,313012.42,5358.00%,22358.69,10735.14,2
TXN104732,01 March 2023,2023,Q1,March,North,Delhi,Accessories,Smartwatch,Distributor,300,8896.38,438.00%,2668914.00,2552033.46,988384.84,1563648.62,6127.00%,57064.01,47118.70,8
TXN104733,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Accessories,Smartwatch,Online,363,9017.04,914.00%,3273185.52,2973976.77,1267592.19,1706384.58,5738.00%,133536.63,42893.31,8
TXN104734,01 March 2023,2023,Q1,March,North,Delhi,Accessories,Smartwatch,Retail,246,9246.84,550.00%,2274722.64,2149513.94,915679.38,1233834.57,5740.00%,82390.37,41042.76,5
TXN104735,01 March 2023,2023,Q1,March,North,Punjab,Electronics,Laptop,Distributor,152,63716.56,884.00%,9684917.12,8828606.31,2501368.68,6327237.63,7167.00%,103175.32,147182.68,4
TXN104736,01 March 2023,2023,Q1,March,North,Delhi,Electronics,Laptop,Online,136,68891.31,715.00%,9369218.16,8698979.72,2506421.43,6192558.29,7119.00%,453873.54,123959.29,4
TXN104737,01 March 2023,2023,Q1,March,North,Delhi,Electronics,Laptop,Retail,97,64985.37,560.00%,6303580.89,5950344.46,1497540.22,4452804.24,7483.00%,176784.23,109405.50,3
TXN104738,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Electronics,Smartphone,Distributor,167,28756.12,761.00%,4802272.04,4436981.95,1170751.76,3266230.19,7361.00%,56977.27,64690.64,1
TXN104739,01 March 2023,2023,Q1,March,North,Punjab,Electronics,Smartphone,Online,157,29832.53,761.00%,4683707.21,4327184.42,1037724.67,3289459.76,7602.00%,251368.01,93149.47,3
TXN104740,01 March 2023,2023,Q1,March,North,Delhi,Electronics,Smartphone,Retail,120,28866.58,652.00%,3463989.60,3238146.57,647629.31,2590517.26,8000.00%,144262.50,66900.11,3
TXN104741,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Electronics,Tablet,Distributor,152,25765.24,489.00%,3916316.48,3724910.71,849495.41,2875415.31,7719.00%,121547.86,76225.69,3
TXN104742,01 March 2023,2023,Q1,March,North,Delhi,Electronics,Tablet,Online,146,25398.87,755.00%,3708235.02,3428433.90,762621.04,2665812.85,7776.00%,168518.55,42652.79,4
TXN104743,01 March 2023,2023,Q1,March,North,Delhi,Electronics,Tablet,Retail,79,24769.84,801.00%,1956817.36,1800008.07,457909.66,1342098.40,7456.00%,72315.42,45783.97,0
TXN104744,01 March 2023,2023,Q1,March,North,Delhi,Furniture,Bookshelf,Distributor,103,16087.23,575.00%,1656984.69,1561774.30,689571.24,872203.06,5585.00%,19113.12,29836.22,2
TXN104745,01 March 2023,2023,Q1,March,North,Delhi,Furniture,Bookshelf,Online,107,16612.99,867.00%,1777589.93,1623497.70,724804.04,898693.66,5536.00%,81158.17,12987.98,2
TXN104746,01 March 2023,2023,Q1,March,North,Delhi,Furniture,Bookshelf,Retail,89,16240.29,649.00%,1445385.81,1351530.07,508118.41,843411.66,6240.00%,47326.15,26803.10,2
TXN104747,01 March 2023,2023,Q1,March,North,Punjab,Furniture,Desk,Distributor,122,18634.43,618.00%,2273400.46,2132810.78,814568.49,1318242.30,6181.00%,77378.25,52788.15,4
TXN104748,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Furniture,Desk,Online,108,18378.87,605.00%,1984917.96,1864733.96,780887.12,1083846.85,5812.00%,95802.57,41113.89,2
TXN104749,01 March 2023,2023,Q1,March,North,Punjab,Furniture,Desk,Retail,84,18531.73,517.00%,1556665.32,1476198.39,563515.88,912682.51,6183.00%,35843.46,25875.88,0
TXN104750,01 March 2023,2023,Q1,March,North,Punjab,Furniture,Office Chair,Distributor,96,13162.84,243.00%,1263632.64,1232876.71,454271.95,778604.76,6315.00%,43558.31,24404.69,1
TXN104751,01 March 2023,2023,Q1,March,North,Punjab,Furniture,Office Chair,Online,95,12704.23,796.00%,1206901.85,1110804.70,400839.02,709965.69,6391.00%,60082.29,18092.89,3
TXN104752,01 March 2023,2023,Q1,March,North,Delhi,Furniture,Office Chair,Retail,90,12848.16,464.00%,1156334.40,1102729.87,409332.68,693397.19,6288.00%,34385.03,15298.69,2
TXN104753,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Home Appliances,Air Conditioner,Distributor,91,53550.97,313.00%,4873138.27,4720550.15,1180026.15,3540524.00,7500.00%,95405.15,48044.26,2
TXN104754,01 March 2023,2023,Q1,March,North,Delhi,Home Appliances,Air Conditioner,Online,72,55338.62,869.00%,3984380.64,3637973.37,1007577.25,2630396.12,7230.00%,157782.44,79974.14,2
TXN104755,01 March 2023,2023,Q1,March,North,Delhi,Home Appliances,Air Conditioner,Retail,65,54311.94,766.00%,3530276.10,3259877.02,925550.19,2334326.84,7161.00%,56137.57,69233.51,1
TXN104756,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Home Appliances,Refrigerator,Distributor,108,49318.44,399.00%,5326391.52,5113953.31,1199006.39,3914946.92,7655.00%,180141.66,96113.27,2
TXN104757,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Home Appliances,Refrigerator,Online,93,51300.98,672.00%,4770991.14,4450388.91,1208444.34,3241944.57,7285.00%,221931.54,52657.25,2
TXN104758,01 March 2023,2023,Q1,March,North,Delhi,Home Appliances,Refrigerator,Retail,58,48815.25,433.00%,2831284.50,2708706.19,598548.67,2110157.52,7790.00%,76556.06,59813.17,1
TXN104759,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Home Appliances,Washing Machine,Distributor,105,45459.99,112.00%,4773298.95,4719976.07,1305790.76,3414185.31,7233.00%,47199.76,93628.85,2
TXN104760,01 March 2023,2023,Q1,March,North,Punjab,Home Appliances,Washing Machine,Online,88,44010.82,748.00%,3872952.16,3583445.46,1029963.22,2553482.24,7126.00%,199553.79,72732.09,2
TXN104761,01 March 2023,2023,Q1,March,North,Delhi,Home Appliances,Washing Machine,Retail,67,43119.52,470.00%,2889007.84,2753263.56,726005.63,2027257.93,7363.00%,81122.60,64765.11,1
TXN104762,01 March 2023,2023,Q1,March,North,Delhi,Office Supplies,Keyboard,Distributor,225,2630.43,403.00%,591846.75,567975.11,265660.37,302314.74,5323.00%,10079.53,9120.68,4
TXN104763,01 March 2023,2023,Q1,March,North,Punjab,Office Supplies,Keyboard,Online,207,2662.94,415.00%,551228.58,528354.51,259263.80,269090.71,5093.00%,32498.97,7793.32,3
TXN104764,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Office Supplies,Keyboard,Retail,164,2707.28,697.00%,443993.92,413053.59,207525.17,205528.42,4976.00%,16734.69,5201.23,2
TXN104765,01 March 2023,2023,Q1,March,North,Delhi,Office Supplies,Monitor,Distributor,170,21448.79,512.00%,3646294.30,3459618.76,983635.93,2475982.83,7157.00%,70404.62,53015.39,2
TXN104766,01 March 2023,2023,Q1,March,North,Punjab,Office Supplies,Monitor,Online,215,21723.17,979.00%,4670481.55,4213161.66,1234633.52,2978528.14,7070.00%,269768.20,74972.47,5
TXN104767,01 March 2023,2023,Q1,March,North,Punjab,Office Supplies,Monitor,Retail,147,20978.84,605.00%,3083889.48,2897421.38,808037.57,2089383.81,7211.00%,119407.09,53160.24,5
TXN104768,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Office Supplies,Printer,Distributor,201,16585.34,688.00%,3333653.34,3104421.07,1060597.05,2043824.02,6584.00%,49983.98,73238.93,5
TXN104769,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Office Supplies,Printer,Online,206,16395.54,979.00%,3377481.24,3046659.49,1105056.15,1941603.35,6373.00%,165804.65,59748.74,6
TXN104770,01 March 2023,2023,Q1,March,North,Uttar Pradesh,Office Supplies,Printer,Retail,153,16549.94,635.00%,2532140.82,2371409.59,757663.51,1613746.08,6805.00%,73383.53,37734.53,5
TXN104771,01 March 2023,2023,Q1,March,South,Telangana,Accessories,Headphones,Distributor,412,4749.16,327.00%,1956653.92,1892608.58,814089.66,1078518.92,5699.00%,57885.79,37445.10,9
TXN104772,01 March 2023,2023,Q1,March,South,Telangana,Accessories,Headphones,Online,344,4727.99,1130.00%,1626428.56,1442658.02,666229.33,776428.69,5382.00%,80559.72,29772.00,10
TXN104773,01 March 2023,2023,Q1,March,South,Karnataka,Accessories,Headphones,Retail,303,4841.67,788.00%,1467026.01,1351385.24,591998.56,759386.67,5619.00%,37725.06,18894.50,7
TXN104774,01 March 2023,2023,Q1,March,South,Karnataka,Accessories,Power Bank,Distributor,408,2250.19,462.00%,918077.52,875686.71,440830.16,434856.55,4966.00%,21819.54,24552.37,8
TXN104775,01 March 2023,2023,Q1,March,South,Karnataka,Accessories,Power Bank,Online,369,2383.10,832.00%,879363.90,806167.42,362409.17,443758.26,5505.00%,49597.93,15629.92,8
TXN104776,01 March 2023,2023,Q1,March,South,Karnataka,Accessories,Power Bank,Retail,262,2294.81,462.00%,601240.22,573458.70,273543.82,299914.87,5230.00%,17814.49,11283.56,6
TXN104777,01 March 2023,2023,Q1,March,South,Tamil Nadu,Accessories,Smartwatch,Distributor,312,8865.77,392.00%,2766120.24,2657667.83,1023949.85,1633717.99,6147.00%,81130.70,61168.35,7
TXN104778,01 March 2023,2023,Q1,March,South,Telangana,Accessories,Smartwatch,Online,347,9077.24,1026.00%,3149802.28,2826593.04,1109316.42,1717276.62,6075.00%,150524.24,57137.34,9
TXN104779,01 March 2023,2023,Q1,March,South,Telangana,Accessories,Smartwatch,Retail,238,9344.81,643.00%,2224064.78,2081077.04,851404.78,1229672.26,5909.00%,76110.23,33989.51,6
TXN104780,01 March 2023,2023,Q1,March,South,Tamil Nadu,Electronics,Laptop,Distributor,154,64280.59,852.00%,9899210.86,9056283.24,2234144.70,6822138.54,7533.00%,216984.33,157210.57,3
TXN104781,01 March 2023,2023,Q1,March,South,Tamil Nadu,Electronics,Laptop,Online,167,64749.30,989.00%,10813133.10,9743199.69,3104434.61,6638765.09,6814.00%,543349.51,101076.29,5
TXN104782,01 March 2023,2023,Q1,March,South,Telangana,Electronics,Laptop,Retail,118,65793.99,691.00%,7763690.82,7227382.12,2191067.46,5036314.66,6968.00%,162433.18,93505.33,2
TXN104783,01 March 2023,2023,Q1,March,South,Tamil Nadu,Electronics,Smartphone,Distributor,149,29475.52,100.00%,4391852.48,4347933.96,1027135.83,3320798.12,7638.00%,99587.89,84650.56,3
TXN104784,01 March 2023,2023,Q1,March,South,Tamil Nadu,Electronics,Smartphone,Online,129,29124.36,822.00%,3757042.44,3448290.71,738349.15,2709941.56,7859.00%,233386.58,66689.01,3
TXN104785,01 March 2023,2023,Q1,March,South,Karnataka,Electronics,Smartphone,Retail,130,29208.01,287.00%,3797041.30,3687899.39,838697.02,2849202.37,7726.00%,172620.57,47847.02,4
TXN104786,01 March 2023,2023,Q1,March,South,Tamil Nadu,Electronics,Tablet,Distributor,187,25718.01,449.00%,4809267.87,4593287.51,1101105.27,3492182.24,7603.00%,65164.80,107898.00,4
TXN104787,01 March 2023,2023,Q1,March,South,Tamil Nadu,Electronics,Tablet,Online,162,25647.78,1020.00%,4154940.36,3731210.08,932554.25,2798655.84,7501.00%,214144.04,57317.83,4
